Frame,Time (Seconds),X,Y,Z,X,Y,Z
3198,8.883333,1.391386,1.011303,36.607422,1686.697510,5563.083008,1831.006592
3199,8.886111,1.391704,1.011641,36.608643,1686.694458,5563.054688,1831.021118
3200,8.888889,1.392303,1.012068,36.608173,1686.697632,5563.048340,1831.016479
3201,8.891667,1.392380,1.012383,36.607857,1686.705566,5563.021484,1831.035645
3202,8.894444,1.391016,1.010482,36.606518,1686.707397,5563.004395,1831.024292
3203,8.897222,1.388988,1.010562,36.606865,1686.714111,5562.984375,1831.009644
3204,8.900000,1.390537,1.011338,36.607380,1686.696899,5562.994141,1831.044922
3205,8.902778,1.389156,1.010570,36.606758,1686.716064,5562.998047,1831.014038
3206,8.905556,1.390169,1.010965,36.607903,1686.714600,5562.996094,1831.016235
3207,8.908333,1.388158,1.009840,36.606434,1686.712891,5563.000977,1831.007446
3208,8.911111,1.389271,1.009837,36.606407,1686.708008,5562.985352,1831.007202
3209,8.913889,,,,,,
3210,8.916667,1.391327,1.010978,36.607361,1686.695068,5563.029785,1831.020508
3211,8.919444,1.391285,1.009407,36.606361,1686.700195,5563.027344,1830.997681
3212,8.922222,1.392337,1.011827,36.607101,1686.700562,5563.030762,1831.010742
3213,8.925000,1.391047,1.010073,36.606438,1686.694824,5563.011719,1831.016602
3214,8.927778,1.388853,1.009431,36.606358,1686.698364,5563.008301,1831.006348
3215,8.930556,1.387861,1.009604,36.606289,1686.722656,5562.988281,1831.004517
3216,8.933333,1.389527,1.011581,36.606628,1686.683228,5562.972168,1831.019287
3217,8.936111,1.389026,1.010587,36.606777,1686.695068,5562.991211,1831.029175
3218,8.938889,1.388590,1.010884,36.606030,1686.713989,5562.948242,1831.002075
3219,8.941667,1.388980,1.008952,36.605942,1686.714111,5562.973633,1831.020752
3220,8.944444,1.388880,1.009151,36.604874,1686.707031,5562.965820,1831.000122
3221,8.947222,,,,,,
3222,8.950000,,,,,,
3223,8.952778,1.387933,1.008990,36.604065,1686.709351,5562.969238,1830.983765
3224,8.955556,1.388117,1.010370,36.604572,1686.709106,5562.972656,1830.997314
3225,8.958333,1.387612,1.010588,36.604740,1686.708130,5562.964844,1831.002563
3226,8.961111,1.387254,1.009983,36.605190,1686.695312,5562.980469,1830.998535
3227,8.963889,,,,,,
3228,8.966667,,,,,,
3229,8.969444,,,,,,
3230,8.972222,,,,,,
3231,8.975000,,,,,,
3232,8.977778,,,,,,
3233,8.980556,,,,,,
3234,8.983333,1.387080,1.009893,36.606216,1686.707764,5562.856445,1831.050659
3235,8.986111,,,,,,
3236,8.988889,,,,,,
3237,8.991667,,,,,,
3238,8.994444,,,,,,
3239,8.997222,,,,,,
3240,9.000000,,,,,,
3241,9.002778,,,,,,
3242,9.005556,,,,,,
3243,9.008333,,,,,,
3244,9.011111,1.385170,1.009891,36.605000,1686.709106,5562.869141,1830.997681
3245,9.013889,1.385614,1.010599,36.605064,1686.707031,5562.843262,1831.005737
3246,9.016667,1.386943,1.010126,36.604912,1686.716553,5562.852539,1831.022461
3247,9.019444,1.386698,1.010528,36.603836,1686.710938,5562.794922,1831.039307
3248,9.022222,,,,,,
3249,9.025000,,,,,,
3250,9.027778,,,,,,
3251,9.030556,,,,,,
3252,9.033333,,,,,,
3253,9.036111,,,,,,
3254,9.038889,,,,,,
3255,9.041667,,,,,,
3256,9.044444,,,,,,
3257,9.047222,,,,,,
3258,9.050000,,,,,,
3259,9.052778,1.385758,1.010605,36.604706,1686.742432,5562.768555,1830.984619
3260,9.055556,1.385061,1.008800,36.603573,1686.738159,5562.776367,1830.972046
3261,9.058333,1.386113,1.009508,36.605080,1686.732056,5562.772949,1830.986084
3262,9.061111,1.385811,1.010513,36.604721,1686.725220,5562.769043,1830.982056
3263,9.063889,1.385401,1.010290,36.604244,1686.738525,5562.771973,1830.988159
3264,9.066667,1.384482,1.010212,36.604740,1686.738770,5562.750000,1830.989258
3265,9.069444,1.384860,1.010043,36.604443,1686.758545,5562.698242,1830.987915
3266,9.072222,1.386312,1.009998,36.605923,1686.769287,5562.687500,1830.984009
3267,9.075000,1.385201,1.009699,36.604584,1686.753906,5562.699707,1830.986572
3268,9.077778,1.384175,1.009197,36.604847,1686.777344,5562.669434,1830.964722
3269,9.080556,1.386158,1.009751,36.605431,1686.759521,5562.672852,1830.974976
3270,9.083333,1.384061,1.009851,36.604790,1686.745972,5562.696777,1830.975708
3271,9.086111,1.384816,1.010017,36.604588,1686.764160,5562.700195,1830.986328
3272,9.088889,1.385247,1.009123,36.603378,1686.761230,5562.720703,1830.990479
3273,9.091667,1.384944,1.009105,36.603359,1686.755249,5562.713379,1830.994995
3274,9.094444,1.385743,1.010558,36.604275,1686.735352,5562.712402,1830.964600
3275,9.097222,1.385970,1.009463,36.603832,1686.762085,5562.699219,1830.978027
3276,9.100000,1.382889,1.008090,36.603714,1686.771118,5562.679688,1830.969238
3277,9.102778,1.385245,1.008394,36.604618,1686.779297,5562.599121,1830.987183
3278,9.105556,1.386531,1.008774,36.604427,1686.791504,5562.601562,1830.996704
3279,9.108333,1.387653,1.009644,36.605888,1686.791504,5562.595703,1831.013184
3280,9.111111,1.386191,1.009501,36.605228,1686.797607,5562.575684,1831.014038
3281,9.113889,1.386303,1.010243,36.605221,1686.783325,5562.558105,1831.001953
3282,9.116667,1.387653,1.010130,36.606022,1686.781982,5562.574219,1830.995239
3283,9.119444,1.385990,1.009897,36.605553,1686.785522,5562.577637,1830.968994
3284,9.122222,1.386917,1.009408,36.605202,1686.773071,5562.584473,1830.976318
3285,9.125000,1.384931,1.007677,36.605312,1686.794678,5562.596191,1830.976440
3286,9.127778,1.384681,1.009004,36.602730,1686.763550,5562.620605,1830.978394
3287,9.130556,1.387246,1.010335,36.605267,1686.753784,5562.619629,1830.966797
3288,9.133333,1.384332,1.008447,36.602524,1686.767822,5562.638672,1830.974365
3289,9.136111,1.382629,1.009097,36.602650,1686.762329,5562.631836,1830.935059
3290,9.138889,1.385045,1.010234,36.603333,1686.748413,5562.657715,1830.965576
3291,9.141667,1.382497,1.007903,36.603058,1686.783203,5562.623047,1830.964478
3292,9.144444,1.382279,1.008077,36.603096,1686.780640,5562.597168,1830.958252
3293,9.147222,1.382959,1.009065,36.602627,1686.775635,5562.571289,1830.982544
3294,9.150000,1.384251,1.007899,36.603733,1686.793457,5562.538574,1830.980957
3295,9.152778,1.384006,1.008353,36.604519,1686.781982,5562.510742,1830.997437
3296,9.155556,1.385076,1.008791,36.604366,1686.782471,5562.506348,1830.998657
3297,9.158333,1.384519,1.008566,36.604542,1686.783691,5562.497070,1831.002319
3298,9.161111,1.384503,1.008635,36.604267,1686.794312,5562.498047,1831.006104
3299,9.163889,1.384407,1.008728,36.603931,1686.781860,5562.492676,1830.990112
3300,9.166667,1.384744,1.009279,36.603493,1686.763672,5562.499023,1830.983643
3301,9.169444,1.383934,1.008382,36.603653,1686.779541,5562.477051,1830.998291
3302,9.172222,1.382844,1.009052,36.603596,1686.777466,5562.492188,1830.959839
3303,9.175000,1.384288,1.008965,36.603565,1686.777710,5562.499023,1830.974365
3304,9.177778,1.383803,1.008633,36.604126,1686.782715,5562.487305,1830.985229
3305,9.180556,1.384292,1.009991,36.603962,1686.773560,5562.467285,1830.997437
3306,9.183333,1.384074,1.009987,36.603222,1686.763916,5562.458984,1830.981201
3307,9.186111,1.385565,1.009712,36.603348,1686.787354,5562.460449,1830.994507
3308,9.188889,1.384699,1.010326,36.603893,1686.779053,5562.450684,1831.000000
3309,9.191667,1.382207,1.008550,36.603119,1686.792969,5562.453613,1830.995728
3310,9.194444,1.382801,1.007701,36.603764,1686.805908,5562.448730,1831.001099
3311,9.197222,1.383404,1.010314,36.602375,1686.780884,5562.421875,1831.005249
3312,9.200000,1.383362,1.009241,36.602779,1686.787109,5562.441406,1831.025879
3313,9.202778,1.382078,1.007193,36.602322,1686.795532,5562.393066,1831.013794
3314,9.205556,1.382983,1.010230,36.602791,1686.765259,5562.427734,1830.998413
3315,9.208333,1.384417,1.011543,36.603214,1686.761475,5562.442871,1831.003052
3316,9.211111,1.383515,1.009801,36.602985,1686.778320,5562.449219,1830.988159
3317,9.213889,1.382543,1.008884,36.601486,1686.775391,5562.456055,1830.966919
3318,9.216667,1.382383,1.009815,36.601536,1686.778931,5562.423340,1830.975098
3319,9.219444,,,,,,
3320,9.222222,,,,,,
3321,9.225000,1.385021,1.008912,36.603344,1686.777954,5562.416992,1831.041138
3322,9.227778,1.384939,1.008157,36.603363,1686.781982,5562.408691,1831.034668
3323,9.230556,1.384419,1.010058,36.603359,1686.776978,5562.408203,1831.032959
3324,9.233333,1.385828,1.012350,36.602581,1686.777832,5562.365234,1831.051880
3325,9.236111,1.386763,1.010997,36.601681,1686.815918,5562.327637,1831.083252
3326,9.238889,1.384613,1.012395,36.600838,1686.807495,5562.314941,1831.064209
3327,9.241667,1.382836,1.010727,36.601551,1686.808472,5562.306641,1831.055908
3328,9.244444,,,,,,
3329,9.247222,1.383186,1.010736,36.600697,1686.784058,5562.321289,1831.014160
3330,9.250000,1.382979,1.010190,36.600185,1686.783447,5562.325684,1831.002930
3331,9.252778,1.382230,1.009279,36.598858,1686.796021,5562.329590,1830.994751
3332,9.255556,1.384731,1.010606,36.600269,1686.798584,5562.370117,1830.998169
3333,9.258333,1.384426,1.009892,36.601673,1686.788696,5562.407227,1831.005981
3334,9.261111,1.383736,1.008661,36.600773,1686.779419,5562.395020,1830.991089
3335,9.263889,1.384385,1.009789,36.600197,1686.791626,5562.353027,1830.989380
3336,9.266667,1.382430,1.008991,36.600479,1686.776611,5562.346191,1830.983521
3337,9.269444,1.384793,1.010348,36.600380,1686.768555,5562.336426,1830.998047
3338,9.272222,1.384611,1.010805,36.600224,1686.816772,5562.315918,1831.002441
3339,9.275000,1.385700,1.010908,36.602360,1686.762451,5562.326660,1831.011230
3340,9.277778,1.385134,1.009712,36.602757,1686.763794,5562.296387,1831.025269
3341,9.280556,1.383617,1.008141,36.601067,1686.791260,5562.253418,1831.029541
3342,9.283333,1.385883,1.010509,36.600113,1686.770020,5562.226562,1831.025513
3343,9.286111,1.385577,1.012121,36.599796,1686.801880,5562.195312,1831.031494
3344,9.288889,1.385117,1.011287,36.600574,1686.772827,5562.217773,1831.037720
3345,9.291667,1.385069,1.009338,36.600407,1686.771606,5562.183594,1831.045044
3346,9.294444,1.384365,1.009414,36.600090,1686.793091,5562.216797,1831.021118
3347,9.297222,1.384567,1.009057,36.599564,1686.813232,5562.221680,1831.017090
3348,9.300000,1.384503,1.010725,36.599514,1686.803711,5562.218262,1831.018433
3349,9.302778,1.384930,1.011175,36.599728,1686.780029,5562.247559,1831.014648
3350,9.305556,1.384298,1.010270,36.599483,1686.804443,5562.242676,1831.011719
3351,9.308333,1.383007,1.010311,36.598991,1686.785767,5562.217773,1831.000122
3352,9.311111,1.384724,1.010604,36.598820,1686.798096,5562.233887,1831.001953
3353,9.313889,1.384485,1.009770,36.599529,1686.811157,5562.222168,1831.000122
3354,9.316667,1.384146,1.010059,36.598938,1686.802246,5562.225586,1830.998047
3355,9.319444,1.384296,1.011820,36.597603,1686.768921,5562.174316,1830.982910
3356,9.322222,1.383854,1.010699,36.596962,1686.792847,5562.146484,1831.007568
3357,9.325000,1.384244,1.011004,36.598518,1686.782959,5562.164062,1831.014160
3358,9.327778,1.386109,1.011553,36.599205,1686.790405,5562.146973,1831.024658
3359,9.330556,1.385203,1.011326,36.598019,1686.771729,5562.127930,1831.004639
3360,9.333333,1.385481,1.009851,36.598980,1686.809082,5562.118164,1831.033691
3361,9.336111,1.386167,1.009359,36.599106,1686.778931,5562.112793,1831.040405
3362,9.338889,1.385035,1.011689,36.597965,1686.766846,5562.114746,1831.004761
3363,9.341667,1.385211,1.010734,36.597691,1686.785400,5562.109375,1831.007568
3364,9.344444,1.385708,1.010894,36.597916,1686.788574,5562.104492,1830.994629
3365,9.347222,1.385635,1.009996,36.597286,1686.791748,5562.101074,1831.007446
3366,9.350000,1.384991,1.010509,36.596790,1686.780640,5562.097656,1830.975708
3367,9.352778,1.385041,1.009684,36.597309,1686.786499,5562.117188,1830.985596
3368,9.355556,1.385043,1.010042,36.596527,1686.775879,5562.102539,1830.986450
3369,9.358333,1.385307,1.008808,36.596313,1686.792725,5562.091309,1831.003174
3370,9.361111,1.385453,1.008881,36.597019,1686.806641,5562.083496,1831.001831
3371,9.363889,1.385196,1.009412,36.597473,1686.786377,5562.061523,1831.018066
3372,9.366667,1.386064,1.010749,36.598038,1686.796143,5562.056641,1831.023926
3373,9.369444,1.385293,1.010070,36.597935,1686.799927,5562.006348,1831.022461
3374,9.372222,1.385389,1.008906,36.597607,1686.816528,5561.982422,1831.053345
3375,9.375000,1.387497,1.009823,36.598503,1686.762695,5561.985352,1831.058960
3376,9.377778,1.385921,1.009449,36.598064,1686.811157,5561.964844,1831.064941
3377,9.380556,1.386036,1.009691,36.597347,1686.817505,5561.963867,1831.064453
3378,9.383333,1.385454,1.010949,36.596878,1686.798218,5561.957520,1831.043091
3379,9.386111,1.385582,1.009968,36.597179,1686.802612,5561.964355,1831.049927
3380,9.388889,1.387571,1.008886,36.597576,1686.790649,5562.001953,1831.082520
3381,9.391667,1.386902,1.009241,36.597187,1686.772461,5561.990234,1831.044189
3382,9.394444,1.385908,1.010591,36.596615,1686.786133,5561.986816,1831.003662
3383,9.397222,1.384395,1.009432,36.596241,1686.800659,5561.987305,1831.001343
3384,9.400000,1.385594,1.010424,36.595566,1686.788330,5561.948730,1830.998779
3385,9.402778,1.385936,1.008813,36.595577,1686.743408,5561.964844,1831.028809
3386,9.405556,1.386990,1.009216,36.596542,1686.759521,5561.934082,1831.021851
3387,9.408333,1.384364,1.010740,36.595692,1686.778198,5561.899902,1831.002808
3388,9.411111,1.387426,1.009039,36.596485,1686.773804,5561.909180,1831.058228
3389,9.413889,1.386746,1.010393,36.596100,1686.770508,5561.868652,1831.054443
3390,9.416667,1.386793,1.009670,36.596050,1686.767334,5561.878418,1831.073853
3391,9.419444,1.386461,1.010975,36.595699,1686.802368,5561.867188,1831.041260
3392,9.422222,1.386274,1.009697,36.596581,1686.777222,5561.887695,1831.074951
3393,9.425000,1.385970,1.010135,36.595627,1686.757202,5561.871094,1831.062988
3394,9.427778,,,,,,
3395,9.430556,,,,,,
3396,9.433333,,,,,,
3397,9.436111,1.385481,1.010513,36.595394,1686.747925,5561.888184,1830.987061
3398,9.438889,1.386395,1.010055,36.595470,1686.748413,5561.903809,1831.001221
3399,9.441667,1.386605,1.009642,36.595619,1686.751709,5561.887695,1831.000122
3400,9.444444,1.386185,1.009914,36.595558,1686.739380,5561.866211,1831.015137
3401,9.447222,1.387456,1.010073,36.594875,1686.739380,5561.838867,1831.025757
3402,9.450000,1.386551,1.010890,36.594467,1686.751221,5561.803223,1831.054810
3403,9.452778,1.386340,1.011290,36.594303,1686.785034,5561.798340,1831.037476
3404,9.455556,1.387585,1.010061,36.595058,1686.777100,5561.800781,1831.068604
3405,9.458333,1.388515,1.010538,36.595238,1686.765381,5561.806152,1831.070435
3406,9.461111,1.386367,1.010608,36.594326,1686.780029,5561.777344,1831.064697
3407,9.463889,1.387013,1.009936,36.594791,1686.767456,5561.781250,1831.085083
3408,9.466667,1.387399,1.009818,36.595146,1686.758789,5561.794434,1831.062500
3409,9.469444,1.385930,1.010791,36.594597,1686.747681,5561.778809,1831.052246
3410,9.472222,1.386318,1.010836,36.594185,1686.726318,5561.798828,1831.030151
3411,9.475000,1.385781,1.010408,36.594341,1686.713745,5561.780762,1831.013916
3412,9.477778,1.386123,1.009818,36.594589,1686.754883,5561.797852,1831.019531
3413,9.480556,,,,,,
3414,9.483333,1.384896,1.011318,36.593113,1686.756714,5561.784668,1831.004028
3415,9.486111,1.385807,1.009749,36.593498,1686.739624,5561.782227,1831.036255
3416,9.488889,,,,,,
3417,9.491667,,,,,,
3418,9.494444,,,,,,
3419,9.497222,,,,,,
3420,9.500000,1.388136,1.010321,36.596649,1686.690430,5561.745605,1831.095581
3421,9.502778,1.388034,1.010461,36.594452,1686.727783,5561.709473,1831.082031
3422,9.505556,1.387060,1.011700,36.593887,1686.726196,5561.678711,1831.058838
3423,9.508333,1.387359,1.010573,36.593258,1686.752563,5561.710449,1831.068604
3424,9.511111,1.387405,1.011318,36.593472,1686.732056,5561.705078,1831.057129
3425,9.513889,1.387098,1.011769,36.593708,1686.726440,5561.699219,1831.047607
3426,9.516667,1.386330,1.011181,36.592995,1686.741699,5561.697754,1831.060059
3427,9.519444,1.387186,1.010820,36.593220,1686.724731,5561.732910,1831.052490
3428,9.522222,1.385839,1.010525,36.592758,1686.718750,5561.708984,1831.035156
3429,9.525000,1.386418,1.011233,36.592438,1686.725952,5561.711426,1831.029297
3430,9.527778,1.386671,1.011020,36.592293,1686.724731,5561.700684,1831.033691
3431,9.530556,1.386480,1.011005,36.592342,1686.711792,5561.675293,1831.037964
3432,9.533333,1.386566,1.011040,36.592522,1686.738892,5561.668457,1831.068604
3433,9.536111,1.386482,1.012117,36.592281,1686.729614,5561.655762,1831.061890
3434,9.538889,1.386117,1.011625,36.592236,1686.731934,5561.622559,1831.066040
3435,9.541667,1.386345,1.011994,36.591869,1686.758057,5561.604980,1831.058716
3436,9.544444,1.386932,1.010806,36.593258,1686.739014,5561.611328,1831.065674
3437,9.547222,1.388258,1.011525,36.593403,1686.732300,5561.630859,1831.078247
3438,9.550000,1.387722,1.011599,36.592072,1686.736816,5561.608887,1831.075195
3439,9.552778,1.386769,1.011728,36.591431,1686.744019,5561.598145,1831.071533
3440,9.555556,1.386672,1.012882,36.591576,1686.733032,5561.583008,1831.043945
3441,9.558333,1.385704,1.011567,36.590973,1686.732300,5561.570312,1831.038696
3442,9.561111,1.386187,1.011094,36.591728,1686.723389,5561.588379,1831.045410
3443,9.563889,1.386103,1.011554,36.592083,1686.707397,5561.590332,1831.035400
3444,9.566667,1.386698,1.012700,36.591892,1686.724121,5561.592773,1831.026489
3445,9.569444,,,,,,
3446,9.572222,,,,,,
3447,9.575000,,,,,,
3448,9.577778,1.388024,1.011833,36.592209,1686.737305,5561.562500,1831.054810
3449,9.580556,1.386537,1.012305,36.590740,1686.739380,5561.518066,1831.042236
3450,9.583333,1.387318,1.012254,36.589996,1686.739624,5561.501465,1831.035278
3451,9.586111,1.386978,1.013243,36.590458,1686.736572,5561.483398,1831.063477
3452,9.588889,1.386357,1.011445,36.589966,1686.747314,5561.472656,1831.056763
3453,9.591667,1.387346,1.011690,36.590141,1686.740967,5561.485840,1831.062988
3454,9.594444,1.386744,1.012628,36.590145,1686.737793,5561.485352,1831.040283
3455,9.597222,1.387137,1.011799,36.588848,1686.737915,5561.485840,1831.048218
3456,9.600000,1.387107,1.012593,36.589386,1686.724854,5561.490723,1831.036621
3457,9.602778,1.386828,1.013474,36.588802,1686.709473,5561.470703,1831.011719
3458,9.605556,1.386524,1.012859,36.588322,1686.702515,5561.483398,1831.004517
3459,9.608333,1.386335,1.012416,36.588848,1686.710693,5561.485352,1830.999756
3460,9.611111,1.385693,1.011883,36.588524,1686.707886,5561.472656,1830.985352
3461,9.613889,1.385992,1.012729,36.588806,1686.711060,5561.443848,1830.991333
